"","Gene","Contrast","Estimate","Pr(>|t|)","FDR","TargetName","RTS_ID"
"10016","ZNF254","normal - DKD",0.0992221454752389,0.37946883332858,0.894170600374308,"ZNF254","RTS0038464"
"10017","ZNF263","normal - DKD",-0.045837654955629,0.584812472363666,0.924615710023273,"ZNF263","RTS0029467"
"10018","ZNF266","normal - DKD",0.0759256021482786,0.787037111483644,0.96425097017184,"ZNF266","RTS0025969"
"10019","ZNF267","normal - DKD",0.092001341683434,0.644566226285004,0.938662420903528,"ZNF267","RTS0027840"
"10020","ZNF274","normal - DKD",-0.108471365782938,0.477807902440009,0.91002610527225,"ZNF274","RTS0032239"
"10021","ZNF276","normal - DKD",-0.179656281833375,0.441621773624812,0.903286497349378,"ZNF276","RTS0023939"
"10022","ZNF277","normal - DKD",0.242974916467458,0.0688165495221077,0.817127136204832,"ZNF277","RTS0033951"
"10023","ZNF28","normal - DKD",-0.16168345539167,0.626979902548643,0.932793335482537,"ZNF28","RTS0051931"
"10024","ZNF280D","normal - DKD",0.162034296731459,0.367174352034248,0.894170600374308,"ZNF280D","RTS0032537"
"10025","ZNF281","normal - DKD",-0.00589995099710184,0.969630336836172,0.995229430958344,"ZNF281","RTS0030817"
"10026","ZNF286A","normal - DKD",-0.218412651242392,0.360111541667614,0.893134662712062,"ZNF286A","RTS0033478"
"10027","ZNF292","normal - DKD",0.0553308119437918,0.763402848112922,0.957355845318406,"ZNF292","RTS0031572"
"10028","ZNF3","normal - DKD",-0.0845242075622907,0.567092286660785,0.922540728452837,"ZNF3","RTS0035485"
"10029","ZNF300","normal - DKD",-0.013913595258277,0.940169475717878,0.988805400239707,"ZNF300","RTS0025167"
"10030","ZNF302","normal - DKD",-0.0322514377239298,0.874683492967568,0.977025132685068,"ZNF302","RTS0051934"
"10031","ZNF304","normal - DKD",0.0350945917000506,0.842336574775184,0.971553837943111,"ZNF304","RTS0033481"
"10032","ZNF317","normal - DKD",0.00125455468463921,0.992101906323799,0.999089792178263,"ZNF317","RTS0033657"
"10033","ZNF318","normal - DKD",-0.166341427624089,0.40503640917831,0.898523975704231,"ZNF318","RTS0031147"
"10034","ZNF319","normal - DKD",-0.106482666180184,0.575609999717151,0.924615710023273,"ZNF319","RTS0033579"
"10035","ZNF32","normal - DKD",0.146737848511915,0.434925865412765,0.901543922554723,"ZNF32","RTS0022124"
"10036","ZNF322","normal - DKD",0.0785825099023879,0.739656515658868,0.952682737741862,"ZNF322","RTS0025694"
"10037","ZNF326","normal - DKD",-0.0720210983275452,0.414157065291972,0.901519767621569,"ZNF326","RTS0050038"
"10038","ZNF330","normal - DKD",-0.0806995601107811,0.457981568913464,0.904691310831107,"ZNF330","RTS0031247"
"10039","ZNF334","normal - DKD",-0.161643804963015,0.243865049976844,0.876619682056203,"ZNF334","RTS0032790"
"10040","ZNF335","normal - DKD",-0.0807495130373969,0.73884705210046,0.952682737741862,"ZNF335","RTS0033990"
"10041","ZNF33A","normal - DKD",-0.00534876177577384,0.961916084577252,0.992768142856849,"ZNF33A","RTS0030306"
"10042","ZNF33B","normal - DKD",0.105095174589985,0.429651209287499,0.901519767621569,"ZNF33B","RTS0051935"
"10043","ZNF343","normal - DKD",-0.0969115620337052,0.290015552680443,0.882899559673926,"ZNF343","RTS0034353"
"10044","ZNF346","normal - DKD",-0.13349739597917,0.607114201580121,0.929353225497595,"ZNF346","RTS0030688"
"10045","ZNF35","normal - DKD",-0.13304524280625,0.640018408028647,0.936259735734971,"ZNF35","RTS0027844"
"10046","ZNF350","normal - DKD",-0.197542690007531,0.116834315849687,0.834027764792249,"ZNF350","RTS0033859"
"10047","ZNF358","normal - DKD",-0.133618455011873,0.35155216682565,0.888722507908524,"ZNF358","RTS0032775"
"10048","ZNF362","normal - DKD",0.0481848575159417,0.858051925218073,0.974333605617569,"ZNF362","RTS0036890"
"10049","ZNF37A","normal - DKD",0.156003204730203,0.123186757855869,0.840999325253851,"ZNF37A","RTS0051937"
"10050","ZNF383","normal - DKD",0.00759270150007491,0.970626638576022,0.995413663751543,"ZNF383","RTS0036946"
"10051","ZNF384","normal - DKD",0.0446708407851571,0.744811740826308,0.952966674599091,"ZNF384","RTS0023107"
"10052","ZNF385A","normal - DKD",0.0513207957781133,0.821774540447398,0.970436697168168,"ZNF385A","RTS0024219"
"10053","ZNF385C","normal - DKD",-0.12018692578595,0.612877846199074,0.930308561969089,"ZNF385C","RTS0025689"
"10054","ZNF391","normal - DKD",0.139007151541434,0.270829610077627,0.882899559673926,"ZNF391","RTS0023331"
"10055","ZNF394","normal - DKD",-0.205743751163413,0.276431146473304,0.882899559673926,"ZNF394","RTS0035129"
"10056","ZNF395","normal - DKD",0.0790718992829453,0.763909675653589,0.95738317176351,"ZNF395","RTS0033061"
"10057","ZNF398","normal - DKD",0.0719964717501295,0.77718434094266,0.961434518423854,"ZNF398","RTS0037265"
"10058","ZNF407","normal - DKD",0.111616734485938,0.47368591118126,0.909736256714589,"ZNF407","RTS0024772"
"10059","ZNF41","normal - DKD",0.0830094875643518,0.356552680497336,0.890761257717495,"ZNF41","RTS0037182"
"10060","ZNF410","normal - DKD",0.166148201785803,0.231558810969166,0.876619682056203,"ZNF410","RTS0025710"
"10061","ZNF414","normal - DKD",0.0394204179098749,0.784199363276258,0.963935567705999,"ZNF414","RTS0024770"
"10062","ZNF415","normal - DKD",-0.0404878748577646,0.786397567783953,0.964129286187444,"ZNF415","RTS0024379"
"10063","ZNF417","normal - DKD",-0.328102224731693,0.381726219308594,0.894170600374308,"ZNF417","RTS0026215"
"10064","ZNF418","normal - DKD",-0.0964459006856705,0.418851000708087,0.901519767621569,"ZNF418","RTS0036093"
"10065","ZNF419","normal - DKD",-0.256869730683859,0.299833305460901,0.882899559673926,"ZNF419","RTS0023667"
"10066","ZNF423","normal - DKD",-0.143458528365947,0.621832027890807,0.932121853790405,"ZNF423","RTS0031605"
"10067","ZNF426","normal - DKD",0.154086603796369,0.332136296015248,0.884793847476346,"ZNF426","RTS0034322"
"10068","ZNF428","normal - DKD",0.103948207233394,0.440266460444735,0.903256442289887,"ZNF428","RTS0050039"
"10069","ZNF432","normal - DKD",-0.0920943565750268,0.658497170337977,0.939933145599548,"ZNF432","RTS0031337"
"10070","ZNF436","normal - DKD",-0.0596597610500101,0.730942790150358,0.950665183015659,"ZNF436","RTS0023339"
"10071","ZNF44","normal - DKD",0.172898219884167,0.214052716351296,0.876619682056203,"ZNF44","RTS0024932"
"10072","ZNF440","normal - DKD",-0.0548856368465625,0.798265007614939,0.967297256486513,"ZNF440","RTS0036802"
"10073","ZNF442","normal - DKD",-0.0288636440242379,0.817094478657131,0.970436697168168,"ZNF442","RTS0034862"
"10074","ZNF444","normal - DKD",0.128500547896998,0.250426362131927,0.876619682056203,"ZNF444","RTS0025784"
"10075","ZNF446","normal - DKD",-0.271585644724826,0.392969037829608,0.896268820793245,"ZNF446","RTS0051942"
"10076","ZNF45","normal - DKD",-0.256757524618906,0.0917715904652014,0.820456784602145,"ZNF45","RTS0027847"
"10077","ZNF451","normal - DKD",0.0437676512978242,0.728154999546352,0.950164881844318,"ZNF451","RTS0022839"
"10078","ZNF460","normal - DKD",0.00929782160413343,0.930867029703061,0.986852435709311,"ZNF460","RTS0051943"
"10079","ZNF461","normal - DKD",-0.172006047443686,0.506118907240067,0.91682039231748,"ZNF461","RTS0026213"
"10080","ZNF468","normal - DKD",-0.0220132965589644,0.908450103569103,0.981454600442064,"ZNF468","RTS0051944"
"10081","ZNF469","normal - DKD",-0.205433593982938,0.337975853734664,0.886006736464057,"ZNF469","RTS0024066"
"10082","ZNF470","normal - DKD",-0.0320267387761771,0.785852508706001,0.964129286187444,"ZNF470","RTS0021721"
"10083","ZNF48","normal - DKD",-0.368834259780607,0.0275879386987239,0.800154583164029,"ZNF48","RTS0025643"
"10084","ZNF483","normal - DKD",-0.0223570966789303,0.924802256081601,0.986143797557357,"ZNF483","RTS0022229"
"10085","ZNF493","normal - DKD",-0.00853734002471506,0.937628524103353,0.988719773096298,"ZNF493","RTS0037628"
"10086","ZNF500","normal - DKD",0.0193470873770292,0.843667198546403,0.971553837943111,"ZNF500","RTS0033870"
"10087","ZNF503","normal - DKD",-0.00458415294286443,0.984634607239301,0.998168764076041,"ZNF503","RTS0035403"
"10088","ZNF506","normal - DKD",0.22292084176598,0.347263520094122,0.886495858269584,"ZNF506","RTS0023708"
"10089","ZNF512","normal - DKD",0.258025619668996,0.0815871538712153,0.817127136204832,"ZNF512","RTS0025968"
"10090","ZNF512B","normal - DKD",-0.290066548891186,0.391141351889811,0.89561192526617,"ZNF512B","RTS0033516"
"10091","ZNF513","normal - DKD",-0.103155915815307,0.502325853508666,0.916014297965093,"ZNF513","RTS0036415"
"10092","ZNF516","normal - DKD",-0.184576064517779,0.524535645185457,0.917404757352665,"ZNF516","RTS0051948"
"10093","ZNF518A","normal - DKD",0.243907784907871,0.139208677024038,0.851431278844356,"ZNF518A","RTS0026064"
"10094","ZNF519","normal - DKD",-0.195673208736134,0.566131248891025,0.921867870877505,"ZNF519","RTS0036621"
"10095","ZNF524","normal - DKD",-0.0504816004768329,0.80168351526071,0.968070080110209,"ZNF524","RTS0037118"
"10096","ZNF528","normal - DKD",0.00389644580297701,0.984421305434239,0.998052666075411,"ZNF528","RTS0035256"
"10097","ZNF529","normal - DKD",0.085932750025724,0.386581187050261,0.894170600374308,"ZNF529","RTS0024722"
"10098","ZNF530","normal - DKD",0.166945243095275,0.471229715928903,0.90868034012802,"ZNF530","RTS0033624"
"10099","ZNF532","normal - DKD",-0.0362576798876095,0.787128068287543,0.96425097017184,"ZNF532","RTS0032846"
"10100","ZNF540","normal - DKD",-0.0717465121630441,0.744756420448452,0.952966674599091,"ZNF540","RTS0025140"
"10101","ZNF544","normal - DKD",0.144208346751622,0.425775944860267,0.901519767621569,"ZNF544","RTS0031242"
"10102","ZNF549","normal - DKD",-0.0392612112684087,0.819980688051488,0.970436697168168,"ZNF549","RTS0025485"
"10103","ZNF551","normal - DKD",-0.174275535420179,0.206341006769143,0.876619682056203,"ZNF551","RTS0036150"
"10104","ZNF559","normal - DKD",0.274065555257917,0.407549947788936,0.898523975704231,"ZNF559","RTS0025548"
"10105","ZNF561","normal - DKD",0.0287960946794774,0.8754554737927,0.977025132685068,"ZNF561","RTS0036760"
"10106","ZNF562","normal - DKD",0.108695844805474,0.495876480983001,0.914121820686873,"ZNF562","RTS0024156"
"10107","ZNF568","normal - DKD",-0.0881026526011956,0.562565027647765,0.920213216667155,"ZNF568","RTS0025592"
"10108","ZNF570","normal - DKD",0.0413227596464537,0.831665852702561,0.970940856316394,"ZNF570","RTS0036454"
"10109","ZNF573","normal - DKD",-0.192662645902009,0.317510166391866,0.883852033286481,"ZNF573","RTS0025160"
"10110","ZNF574","normal - DKD",0.0860721739577461,0.179091860825415,0.873332124411192,"ZNF574","RTS0034143"
"10111","ZNF576","normal - DKD",-0.185168600620658,0.131495147820365,0.842455280149748,"ZNF576","RTS0024677"
"10112","ZNF577","normal - DKD",0.0550264489016886,0.611072877512505,0.930308561969089,"ZNF577","RTS0051953"
"10113","ZNF578","normal - DKD",-0.189891007020514,0.692642656651925,0.945244858431679,"ZNF578","RTS0023746"
"10114","ZNF579","normal - DKD",0.0647529736157772,0.837255183132981,0.971421502496345,"ZNF579","RTS0051954"
"10115","ZNF580","normal - DKD",0.16517225748945,0.59285212966863,0.925563818992559,"ZNF580","RTS0024907"
"10116","ZNF581","normal - DKD",-0.173142395069735,0.20529894552347,0.876619682056203,"ZNF581","RTS0032338"
"10117","ZNF585A","normal - DKD",-0.157761254348437,0.322301390329542,0.883852033286481,"ZNF585A","RTS0051955"
"10118","ZNF585B","normal - DKD",0.161138249478394,0.276018494709928,0.882899559673926,"ZNF585B","RTS0036755"
"10119","ZNF587","normal - DKD",-0.498152195068477,0.295847894282235,0.882899559673926,"ZNF587","RTS0025588"
"10120","ZNF589","normal - DKD",-0.178912998579069,0.32741716298405,0.884489842508986,"ZNF589","RTS0032105"
"10121","ZNF592","normal - DKD",-0.000142576918870228,0.998977524218164,0.999691081936016,"ZNF592","RTS0031325"
"10122","ZNF594","normal - DKD",-0.0849299036561075,0.745601652856233,0.95313247728484,"ZNF594","RTS0035310"
"10123","ZNF595","normal - DKD",-0.0469717865131207,0.819139282407802,0.970436697168168,"ZNF595","RTS0051957"
"10124","ZNF598","normal - DKD",-0.178886563057056,0.558941326533016,0.91806265333724,"ZNF598","RTS0037726"
"10125","ZNF608","normal - DKD",0.0702732012558264,0.588257490854296,0.924953888514131,"ZNF608","RTS0033540"
"10126","ZNF609","normal - DKD",-0.0339447648746589,0.738985107762496,0.952682737741862,"ZNF609","RTS0031586"
"10127","ZNF611","normal - DKD",0.18530028064379,0.263456520666103,0.882738975620919,"ZNF611","RTS0051959"
"10128","ZNF613","normal - DKD",-0.129923056087082,0.434367219236693,0.901543922554723,"ZNF613","RTS0034594"
"10129","ZNF614","normal - DKD",-0.0939463440313338,0.662459097837034,0.940492725101222,"ZNF614","RTS0034667"
"10130","ZNF615","normal - DKD",-0.0549545300336867,0.699223300649117,0.94698238811699,"ZNF615","RTS0025490"
"10131","ZNF618","normal - DKD",-0.100793022137116,0.191522378340551,0.876619682056203,"ZNF618","RTS0036080"
"10132","ZNF619","normal - DKD",-0.151394124328274,0.478323574452459,0.91002610527225,"ZNF619","RTS0024638"
"10133","ZNF621","normal - DKD",0.00118753314185008,0.990433793014607,0.999060573248682,"ZNF621","RTS0038281"
"10134","ZNF622","normal - DKD",-0.00724469703763424,0.94007331392545,0.988805400239707,"ZNF622","RTS0035657"
"10135","ZNF625","normal - DKD",-0.321972004228785,0.261487490094268,0.882738975620919,"ZNF625","RTS0038796"
"10136","ZNF627","normal - DKD",0.0618389425395471,0.712587251279814,0.947919693360962,"ZNF627","RTS0036627"
"10137","ZNF628","normal - DKD",-0.221983009819632,0.405066485640311,0.898523975704231,"ZNF628","RTS0035551"
"10138","ZNF638","normal - DKD",0.172471433264378,0.116154416270044,0.834027764792249,"ZNF638","RTS0031254"
"10139","ZNF639","normal - DKD",0.0652001299741986,0.434954655643371,0.901543922554723,"ZNF639","RTS0032241"
"10140","ZNF641","normal - DKD",-0.0215917608064291,0.889548249861876,0.978227037035704,"ZNF641","RTS0025159"
"10141","ZNF644","normal - DKD",0.0838136605598734,0.397578942353954,0.896270116152559,"ZNF644","RTS0032387"
"10142","ZNF649","normal - DKD",-0.193393786506019,0.150355346698942,0.859280824330807,"ZNF649","RTS0034229"
"10143","ZNF652","normal - DKD",-0.0865262558386063,0.368416275152499,0.894170600374308,"ZNF652","RTS0031497"
"10144","ZNF653","normal - DKD",-0.23797941970155,0.0939478443414527,0.820456784602145,"ZNF653","RTS0036270"
"10145","ZNF654","normal - DKD",-0.0610619917439327,0.364701125582717,0.894170600374308,"ZNF654","RTS0051961"
"10146","ZNF655","normal - DKD",0.0474332353459404,0.830377652457796,0.970436697168168,"ZNF655","RTS0023594"
"10147","ZNF664","normal - DKD",0.349188604948014,0.0947544784615318,0.82277457792691,"ZNF664","RTS0025574"
"10148","ZNF669","normal - DKD",-0.189932785007635,0.406893540449021,0.898523975704231,"ZNF669","RTS0034570"
"10149","ZNF678","normal - DKD",-0.161070144617346,0.479708053668379,0.910164407542611,"ZNF678","RTS0037801"
"10150","ZNF684","normal - DKD",0.172945930265089,0.265477093261479,0.882738975620919,"ZNF684","RTS0036810"
"10151","ZNF688","normal - DKD",-0.152547851558987,0.308922686364777,0.883852033286481,"ZNF688","RTS0022739"
"10152","ZNF692","normal - DKD",-0.169663867490389,0.165330932474866,0.86515232060236,"ZNF692","RTS0024377"
"10153","ZNF696","normal - DKD",-0.288324202744859,0.16951413137847,0.867928425822037,"ZNF696","RTS0034870"
"10154","ZNF697","normal - DKD",0.0832611234600332,0.65114613818261,0.939933145599548,"ZNF697","RTS0051964"
"10155","ZNF700","normal - DKD",-0.0770174458691823,0.295292515825972,0.882899559673926,"ZNF700","RTS0036376"
"10156","ZNF703","normal - DKD",-0.160438865698611,0.36931938616274,0.894170600374308,"ZNF703","RTS0034680"
"10157","ZNF704","normal - DKD",0.066314871977641,0.740428911692605,0.952682737741862,"ZNF704","RTS0022940"
"10158","ZNF705A","normal - DKD",-0.28594438562658,0.563501821941845,0.921177953277011,"ZNF705A","RTS0021914"
"10159","ZNF705B","normal - DKD",-0.229560303491813,0.537845192144043,0.917427792540627,"ZNF705B","RTS0025365"
"10160","ZNF706","normal - DKD",0.0779078337552061,0.446566921565384,0.903643513425827,"ZNF706","RTS0050046"
